project,table,variable,full_name,label,value_type,description,categories,categories_label
BiB_StartingSchool,stschool_ckat,ssckatraim75jump6MT75,BiB_StartingSchool.stschool_ckat.ssckatraim75jump6MT75,Aiming Jump (Aim Number: 6 of 6) Movement Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim75jump6NJ75,BiB_StartingSchool.stschool_ckat.ssckatraim75jump6NJ75,Aiming Jump (Aim Number: 6 of 6) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim75jump6PL75,BiB_StartingSchool.stschool_ckat.ssckatraim75jump6PL75,Aiming Jump (Aim Number: 6 of 6) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim75jump6PLT75,BiB_StartingSchool.stschool_ckat.ssckatraim75jump6PLT75,Aiming Jump (Aim Number: 6 of 6) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim75jump6PS75,BiB_StartingSchool.stschool_ckat.ssckatraim75jump6PS75,Aiming Jump (Aim Number: 6 of 6) Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim75jump6RT75,BiB_StartingSchool.stschool_ckat.ssckatraim75jump6RT75,Aiming Jump (Aim Number: 6 of 6) Reaction Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatraim75jump6TPS75,BiB_StartingSchool.stschool_ckat.ssckatraim75jump6TPS75,Aiming Jump (Aim Number: 6 of 6) Time to Peak Speed,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrHandedness,BiB_StartingSchool.stschool_ckat.ssckatrHandedness,Handedness,decimal,,1|2,Right|Left
BiB_StartingSchool,stschool_ckat,ssckatrTNGFstFgainX3,BiB_StartingSchool.stschool_ckat.ssckatrTNGFstFgainX3,Tracking without Guide (Fast) Gain on X axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGFstFgainY3,BiB_StartingSchool.stschool_ckat.ssckatrTNGFstFgainY3,Tracking without Guide (Fast) Gain on Y axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGFstFtrackerrorRMS3,BiB_StartingSchool.stschool_ckat.ssckatrTNGFstFtrackerrorRMS3,Tracking without Guide (Fast) Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGFstFtrackerrorSTD3,BiB_StartingSchool.stschool_ckat.ssckatrTNGFstFtrackerrorSTD3,Tracking without Guide (Fast) SD of Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGFstNJ3,BiB_StartingSchool.stschool_ckat.ssckatrTNGFstNJ3,Tracking without Guide (Fast) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGFstPA3,BiB_StartingSchool.stschool_ckat.ssckatrTNGFstPA3,Tracking without Guide (Fast) Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGFstPL3,BiB_StartingSchool.stschool_ckat.ssckatrTNGFstPL3,Tracking without Guide (Fast) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGFstPLT3,BiB_StartingSchool.stschool_ckat.ssckatrTNGFstPLT3,Tracking without Guide (Fast) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGMedFgainX2,BiB_StartingSchool.stschool_ckat.ssckatrTNGMedFgainX2,Tracking without Guide (medium) Gain on X axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGMedFgainY2,BiB_StartingSchool.stschool_ckat.ssckatrTNGMedFgainY2,Tracking without Guide (medium) Gain on Y axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGMedFtrackerrorRMS2,BiB_StartingSchool.stschool_ckat.ssckatrTNGMedFtrackerrorRMS2,Tracking without Guide (medium) Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGMedFtrackerrorSTD2,BiB_StartingSchool.stschool_ckat.ssckatrTNGMedFtrackerrorSTD2,Tracking without Guide (medium) SD of Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGMedNJ2,BiB_StartingSchool.stschool_ckat.ssckatrTNGMedNJ2,Tracking without Guide (medium) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGMedPA2,BiB_StartingSchool.stschool_ckat.ssckatrTNGMedPA2,Tracking without Guide (medium) Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGMedPL2,BiB_StartingSchool.stschool_ckat.ssckatrTNGMedPL2,Tracking without Guide (medium) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGMedPLT2,BiB_StartingSchool.stschool_ckat.ssckatrTNGMedPLT2,Tracking without Guide (medium) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGSlowFgainX1,BiB_StartingSchool.stschool_ckat.ssckatrTNGSlowFgainX1,Tracking without Guide (slow) Gain on X axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGSlowFgainY1,BiB_StartingSchool.stschool_ckat.ssckatrTNGSlowFgainY1,Tracking without Guide (slow) Gain on Y axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGSlowFtrackerrorRMS1,BiB_StartingSchool.stschool_ckat.ssckatrTNGSlowFtrackerrorRMS1,Tracking without Guide (slow) Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGSlowFtrackerrorSTD1,BiB_StartingSchool.stschool_ckat.ssckatrTNGSlowFtrackerrorSTD1,Tracking without Guide (slow) SD of Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGSlowNJ1,BiB_StartingSchool.stschool_ckat.ssckatrTNGSlowNJ1,Tracking without Guide (slow) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGSlowPA1,BiB_StartingSchool.stschool_ckat.ssckatrTNGSlowPA1,Tracking without Guide (slow) Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGSlowPL1,BiB_StartingSchool.stschool_ckat.ssckatrTNGSlowPL1,Tracking without Guide (slow) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTNGSlowPLT1,BiB_StartingSchool.stschool_ckat.ssckatrTNGSlowPLT1,Tracking without Guide (slow) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrace1shapeANJ1,BiB_StartingSchool.stschool_ckat.ssckatrTrace1shapeANJ1,Tracing Trial 1 Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrace1shapeAPA1,BiB_StartingSchool.stschool_ckat.ssckatrTrace1shapeAPA1,Tracing Trial 1 Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrace1shapeAPL1,BiB_StartingSchool.stschool_ckat.ssckatrTrace1shapeAPL1,Tracing Trial 1 Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrace1shapeAPLT1,BiB_StartingSchool.stschool_ckat.ssckatrTrace1shapeAPLT1,Tracing Trial 1 Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrace2shapeBNJ1,BiB_StartingSchool.stschool_ckat.ssckatrTrace2shapeBNJ1,Tracing Trial 2 Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrace2shapeBPA1,BiB_StartingSchool.stschool_ckat.ssckatrTrace2shapeBPA1,Tracing Trial 2 Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrace2shapeBPL1,BiB_StartingSchool.stschool_ckat.ssckatrTrace2shapeBPL1,Tracing Trial 2 Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrace2shapeBPLT1,BiB_StartingSchool.stschool_ckat.ssckatrTrace2shapeBPLT1,Tracing Trial 2 Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrackNGOvrllNJ4,BiB_StartingSchool.stschool_ckat.ssckatrTrackNGOvrllNJ4,Tracking without Guide (overall) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrackNGOvrllPA4,BiB_StartingSchool.stschool_ckat.ssckatrTrackNGOvrllPA4,Tracking without Guide (overall) Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrackNGOvrllPL4,BiB_StartingSchool.stschool_ckat.ssckatrTrackNGOvrllPL4,Tracking without Guide (overall) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrackNGOvrllPLT4,BiB_StartingSchool.stschool_ckat.ssckatrTrackNGOvrllPLT4,Tracking without Guide (overall) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrackWGOvrllNJ4,BiB_StartingSchool.stschool_ckat.ssckatrTrackWGOvrllNJ4,Tracking with Guide (overall) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrackWGOvrllPA4,BiB_StartingSchool.stschool_ckat.ssckatrTrackWGOvrllPA4,Tracking with Guide (overall) Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrackWGOvrllPL4,BiB_StartingSchool.stschool_ckat.ssckatrTrackWGOvrllPL4,Tracking with Guide (overall) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTrackWGOvrllPLT4,BiB_StartingSchool.stschool_ckat.ssckatrTrackWGOvrllPLT4,Tracking with Guide (overall) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGFstFgainX3,BiB_StartingSchool.stschool_ckat.ssckatrTWGFstFgainX3,Tracking with Guide (Fast) Gain on X axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGFstFgainY3,BiB_StartingSchool.stschool_ckat.ssckatrTWGFstFgainY3,Tracking with Guide (Fast) Gain on Y axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGFstFtrackerrorRMS3,BiB_StartingSchool.stschool_ckat.ssckatrTWGFstFtrackerrorRMS3,Tracking with Guide (Fast) Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGFstFtrackerrorSTD3,BiB_StartingSchool.stschool_ckat.ssckatrTWGFstFtrackerrorSTD3,Tracking with Guide (Fast) SD of Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGFstNJ3,BiB_StartingSchool.stschool_ckat.ssckatrTWGFstNJ3,Tracking with Guide (Fast) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGFstPA3,BiB_StartingSchool.stschool_ckat.ssckatrTWGFstPA3,Tracking with Guide (Fast) Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGFstPL3,BiB_StartingSchool.stschool_ckat.ssckatrTWGFstPL3,Tracking with Guide (Fast) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGFstPLT3,BiB_StartingSchool.stschool_ckat.ssckatrTWGFstPLT3,Tracking with Guide (Fast) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGMedFgainX2,BiB_StartingSchool.stschool_ckat.ssckatrTWGMedFgainX2,Tracking with Guide (medium) Gain on X axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGMedFgainY2,BiB_StartingSchool.stschool_ckat.ssckatrTWGMedFgainY2,Tracking with Guide (medium) Gain on Y axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGMedFtrackerrorRMS2,BiB_StartingSchool.stschool_ckat.ssckatrTWGMedFtrackerrorRMS2,Tracking with Guide (medium) Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGMedFtrackerrorSTD2,BiB_StartingSchool.stschool_ckat.ssckatrTWGMedFtrackerrorSTD2,Tracking with Guide (medium) SD of Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGMedNJ2,BiB_StartingSchool.stschool_ckat.ssckatrTWGMedNJ2,Tracking with Guide (medium) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGMedPA2,BiB_StartingSchool.stschool_ckat.ssckatrTWGMedPA2,Tracking with Guide (medium) Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGMedPL2,BiB_StartingSchool.stschool_ckat.ssckatrTWGMedPL2,Tracking with Guide (medium) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGMedPLT2,BiB_StartingSchool.stschool_ckat.ssckatrTWGMedPLT2,Tracking with Guide (medium) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGSlowFgainX1,BiB_StartingSchool.stschool_ckat.ssckatrTWGSlowFgainX1,Tracking with Guide (slow) Gain on X axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGSlowFgainY1,BiB_StartingSchool.stschool_ckat.ssckatrTWGSlowFgainY1,Tracking with Guide (slow) Gain on Y axis,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGSlowFtrackerrorRMS1,BiB_StartingSchool.stschool_ckat.ssckatrTWGSlowFtrackerrorRMS1,Tracking with Guide (slow) Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGSlowFtrackerrorSTD1,BiB_StartingSchool.stschool_ckat.ssckatrTWGSlowFtrackerrorSTD1,Tracking with Guide (slow) SD of Root Mean Square Error,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGSlowNJ1,BiB_StartingSchool.stschool_ckat.ssckatrTWGSlowNJ1,Tracking with Guide (slow) Normalised Jerk,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGSlowPA1,BiB_StartingSchool.stschool_ckat.ssckatrTWGSlowPA1,Tracking with Guide (slow) Path Accuracy,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGSlowPL1,BiB_StartingSchool.stschool_ckat.ssckatrTWGSlowPL1,Tracking with Guide (slow) Path Length,decimal,,,
BiB_StartingSchool,stschool_ckat,ssckatrTWGSlowPLT1,BiB_StartingSchool.stschool_ckat.ssckatrTWGSlowPLT1,Tracking with Guide (slow) Path Length Time,decimal,,,
BiB_StartingSchool,stschool_sdq,BiBPersonID,BiB_StartingSchool.stschool_sdq.BiBPersonID,"",text,,,
BiB_StartingSchool,stschool_sdq,has_stschool_sdq,BiB_StartingSchool.stschool_sdq.has_stschool_sdq,Has starting school: sdq,decimal,,,
BiB_StartingSchool,stschool_sdq,has_sscsdq,BiB_StartingSchool.stschool_sdq.has_sscsdq,Has Starting School SDQ,decimal,,1,has
BiB_StartingSchool,stschool_sdq,sssdqcasecondprob,BiB_StartingSchool.stschool_sdq.sssdqcasecondprob,SDQ Conduct Subscale Caseness,decimal,,1|2|3,Normal|Borderline|Abnormal
BiB_StartingSchool,stschool_sdq,sssdqcaseemotional,BiB_StartingSchool.stschool_sdq.sssdqcaseemotional,SDQ Emotional Subscale Caseness,decimal,,1|2|3,Normal|Borderline|Abnormal
BiB_StartingSchool,stschool_sdq,sssdqcasehyper,BiB_StartingSchool.stschool_sdq.sssdqcasehyper,SDQ Hyperactivty Subscale Caseness,decimal,,1|2|3,Normal|Borderline|Abnormal
BiB_StartingSchool,stschool_sdq,sssdqcaseimpact,BiB_StartingSchool.stschool_sdq.sssdqcaseimpact,SDQ Impact Supplement Caseness,decimal,,1|2|3,Normal|Borderline|Abnormal
BiB_StartingSchool,stschool_sdq,sssdqcasepeerprob,BiB_StartingSchool.stschool_sdq.sssdqcasepeerprob,SDQ Peer Subscale Caseness,decimal,,1|2|3,Normal|Borderline|Abnormal
BiB_StartingSchool,stschool_sdq,sssdqcaseprosocial,BiB_StartingSchool.stschool_sdq.sssdqcaseprosocial,SDQ Prosocial Subscale Caseness,decimal,,1|2|3,Normal|Borderline|Abnormal
BiB_StartingSchool,stschool_sdq,sssdqcasetotal,BiB_StartingSchool.stschool_sdq.sssdqcasetotal,SDQ Total Difficulty Score Caseness,decimal,,1|2|3,Normal|Borderline|Abnormal
BiB_StartingSchool,stschool_sdq,sssdqcompage,BiB_StartingSchool.stschool_sdq.sssdqcompage,SDQ Completer Age,decimal,,1|2|3|4|5|6|7|8|9,20-25 yrs|26-30 yrs|31-35 yrs|36-40 yrs|41-45 yrs|46-50 yrs|51-55 yrs|56-60 yrs|60+ yrs
BiB_StartingSchool,stschool_sdq,sssdqcompethn,BiB_StartingSchool.stschool_sdq.sssdqcompethn,SDQ Completer Ethnicity,decimal,,1|2|3|4|5|6|7|8|9,White - British|White - Other|Mixed - White and Black|Mixed - White and South Asian|Black|Indian|Pakistani|Bangladeshi|Other
BiB_StartingSchool,stschool_sdq,sssdqcompgender,BiB_StartingSchool.stschool_sdq.sssdqcompgender,SDQ Completer Gender,decimal,,1|2,Male|Female
BiB_StartingSchool,stschool_sdq,sssdqcompleter,BiB_StartingSchool.stschool_sdq.sssdqcompleter,SDQ Completer ID,decimal,,,
BiB_StartingSchool,stschool_sdq,sssdqcompposition,BiB_StartingSchool.stschool_sdq.sssdqcompposition,SDQ Completer Postion,decimal,,1|2|3|4|5|6,Class Teacher|Head of Year|Teaching Assistant|Nursery Nurse|Supply Teacher|EY Phase Leader
BiB_StartingSchool,stschool_sdq,sssdqcp_fights,BiB_StartingSchool.stschool_sdq.sssdqcp_fights,SDQ Conduct Item 3,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqcp_lies,BiB_StartingSchool.stschool_sdq.sssdqcp_lies,SDQ Conduct Item 4,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqcp_steals,BiB_StartingSchool.stschool_sdq.sssdqcp_steals,SDQ Conduct Item 5,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqcp_temper,BiB_StartingSchool.stschool_sdq.sssdqcp_temper,SDQ Conduct Item 1,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqcp_wellbeh,BiB_StartingSchool.stschool_sdq.sssdqcp_wellbeh,SDQ Conduct Item 2,decimal,,1|2|3,Certainly true|Somewhat true|Not true
BiB_StartingSchool,stschool_sdq,sssdqcpscale,BiB_StartingSchool.stschool_sdq.sssdqcpscale,SDQ Conduct  Subscale,decimal,,,
BiB_StartingSchool,stschool_sdq,sssdqem_aches,BiB_StartingSchool.stschool_sdq.sssdqem_aches,SDQ Emotional Item 1,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqem_fears,BiB_StartingSchool.stschool_sdq.sssdqem_fears,SDQ Emotional Item 5,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqem_nervous,BiB_StartingSchool.stschool_sdq.sssdqem_nervous,SDQ Emotional Item 4,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqem_unhappy,BiB_StartingSchool.stschool_sdq.sssdqem_unhappy,SDQ Emotional Item 3,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqem_worries,BiB_StartingSchool.stschool_sdq.sssdqem_worries,SDQ Emotional Item 2,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqemscale,BiB_StartingSchool.stschool_sdq.sssdqemscale,SDQ Emotional Subscale,decimal,,,
BiB_StartingSchool,stschool_sdq,sssdqexternalising,BiB_StartingSchool.stschool_sdq.sssdqexternalising,SDQ Externalising Score,decimal,,,
BiB_StartingSchool,stschool_sdq,sssdqhy_attention,BiB_StartingSchool.stschool_sdq.sssdqhy_attention,SDQ Hyperactivity Item 5,decimal,,1|2|3,Certainly true|Somewhat true|Not true
BiB_StartingSchool,stschool_sdq,sssdqhy_distracted,BiB_StartingSchool.stschool_sdq.sssdqhy_distracted,SDQ Hyperactivity Item 3,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqhy_fidget,BiB_StartingSchool.stschool_sdq.sssdqhy_fidget,SDQ Hyperactivity Item 2,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqhy_restless,BiB_StartingSchool.stschool_sdq.sssdqhy_restless,SDQ Hyperactivity Item 1,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqhy_thinks,BiB_StartingSchool.stschool_sdq.sssdqhy_thinks,SDQ Hyperactivity Item 4,decimal,,1|2|3,Certainly true|Somewhat true|Not true
BiB_StartingSchool,stschool_sdq,sssdqhyscale,BiB_StartingSchool.stschool_sdq.sssdqhyscale,SDQ Hyperactivity Subscale,decimal,,,
BiB_StartingSchool,stschool_sdq,sssdqim_burden,BiB_StartingSchool.stschool_sdq.sssdqim_burden,SDQ Burden of Impact,decimal,,1|2|3|4,Not at all|Only a little|Quite a lot|A great deal
BiB_StartingSchool,stschool_sdq,sssdqim_distress,BiB_StartingSchool.stschool_sdq.sssdqim_distress,SDQ Distress of Impact,decimal,,1|2|3|4,Not at all|Only a little|Quite a lot|A great deal
BiB_StartingSchool,stschool_sdq,sssdqim_duration,BiB_StartingSchool.stschool_sdq.sssdqim_duration,SDQ Duration of Impact,decimal,,1|2|3|4,Less than a month|1-5 months|6-12 months|Over a year
BiB_StartingSchool,stschool_sdq,sssdqim_intclass,BiB_StartingSchool.stschool_sdq.sssdqim_intclass,SDQ Impact on Classroom Learning,decimal,,1|2|3|4,Not at all|Only a little|Quite a lot|A great deal
BiB_StartingSchool,stschool_sdq,sssdqim_intpeer,BiB_StartingSchool.stschool_sdq.sssdqim_intpeer,SDQ Impact on Peer Relationships,decimal,,1|2|3|4,Not at all|Only a little|Quite a lot|A great deal
BiB_StartingSchool,stschool_sdq,sssdqim_overall,BiB_StartingSchool.stschool_sdq.sssdqim_overall,SDQ Overall Impact,decimal,,1|2|3|4,No|Yes - Minor difficulties|Yes - Definite difficulties|Yes - Severe difficulties
BiB_StartingSchool,stschool_sdq,sssdqimscale,BiB_StartingSchool.stschool_sdq.sssdqimscale,SDQ Impact Supplement score,decimal,,,
BiB_StartingSchool,stschool_sdq,sssdqinternalising,BiB_StartingSchool.stschool_sdq.sssdqinternalising,SDQ Internalising Score,decimal,,,
BiB_StartingSchool,stschool_sdq,sssdqpp_adults,BiB_StartingSchool.stschool_sdq.sssdqpp_adults,SDQ Peer Item 5,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqpp_bullied,BiB_StartingSchool.stschool_sdq.sssdqpp_bullied,SDQ Peer Item 4,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqpp_friend,BiB_StartingSchool.stschool_sdq.sssdqpp_friend,SDQ Peer Item 2,decimal,,1|2|3,Certainly true|Somewhat true|Not true
BiB_StartingSchool,stschool_sdq,sssdqpp_liked,BiB_StartingSchool.stschool_sdq.sssdqpp_liked,SDQ Peer Item 3,decimal,,1|2|3,Certainly true|Somewhat true|Not true
BiB_StartingSchool,stschool_sdq,sssdqpp_solitary,BiB_StartingSchool.stschool_sdq.sssdqpp_solitary,SDQ Peer Item 1,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqppscale,BiB_StartingSchool.stschool_sdq.sssdqppscale,SDQ Peer Subscale,decimal,,,
BiB_StartingSchool,stschool_sdq,sssdqps_considerate,BiB_StartingSchool.stschool_sdq.sssdqps_considerate,SDQ Prosocial Item 1,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqps_helphurt,BiB_StartingSchool.stschool_sdq.sssdqps_helphurt,SDQ Prosocial Item 3,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqps_kind,BiB_StartingSchool.stschool_sdq.sssdqps_kind,SDQ Prosocial Item 4,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqps_offershelp,BiB_StartingSchool.stschool_sdq.sssdqps_offershelp,SDQ Prosocial Item 5,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqps_shares,BiB_StartingSchool.stschool_sdq.sssdqps_shares,SDQ Prosocial Item 2,decimal,,1|2|3,Not true|Somewhat true|Certainly true
BiB_StartingSchool,stschool_sdq,sssdqpsscale,BiB_StartingSchool.stschool_sdq.sssdqpsscale,SDQ Prosocial Subscale,decimal,,,
BiB_StartingSchool,stschool_sdq,sssdqtotaldiff,BiB_StartingSchool.stschool_sdq.sssdqtotaldiff,SDQ Total Difficulty Score,decimal,,,
BiB_PrimarySchoolYears,child_info,BiBPersonID,BiB_PrimarySchoolYears.child_info.BiBPersonID,"",text,,,
BiB_PrimarySchoolYears,child_info,PSYSchoolID,BiB_PrimarySchoolYears.child_info.PSYSchoolID,"",decimal,,,
BiB_PrimarySchoolYears,child_info,PSYClassID,BiB_PrimarySchoolYears.child_info.PSYClassID,"",decimal,,,
BiB_PrimarySchoolYears,child_info,YearOfBirth,BiB_PrimarySchoolYears.child_info.YearOfBirth,"",decimal,,,
BiB_PrimarySchoolYears,child_info,AcadTermBirth,BiB_PrimarySchoolYears.child_info.AcadTermBirth,"",text,,,
BiB_PrimarySchoolYears,child_info,MonthOfBirth,BiB_PrimarySchoolYears.child_info.MonthOfBirth,"",decimal,,,
BiB_PrimarySchoolYears,child_info,Gender,BiB_PrimarySchoolYears.child_info.Gender,"",text,,,
